,stateCode,state,stationCode,station,district,date,rainfall
1492,SEL,Selangor,3808002,ILDAS Sg. Air Tawar,Sabak Bernam,2022-01-11,0.5
1493,SEL,Selangor,3808002,ILDAS Sg. Air Tawar,Sabak Bernam,2022-01-12,0.0
1494,SEL,Selangor,3708001,Bagan Nakhoda Omar,Sabak Bernam,2022-01-07,0.0
1495,SEL,Selangor,3708001,Bagan Nakhoda Omar,Sabak Bernam,2022-01-08,0.5
1496,SEL,Selangor,3708001,Bagan Nakhoda Omar,Sabak Bernam,2022-01-09,0.5
1497,SEL,Selangor,3708001,Bagan Nakhoda Omar,Sabak Bernam,2022-01-10,0.0
1498,SEL,Selangor,3708001,Bagan Nakhoda Omar,Sabak Bernam,2022-01-11,0.0
1499,SEL,Selangor,3708001,Bagan Nakhoda Omar,Sabak Bernam,2022-01-12,0.0
1500,SEL,Selangor,3609014,Sg. Burung,Sabak Bernam,2022-01-07,3.5
1501,SEL,Selangor,3609014,Sg. Burung,Sabak Bernam,2022-01-08,0.0
1502,SEL,Selangor,3609014,Sg. Burung,Sabak Bernam,2022-01-09,0.5
1503,SEL,Selangor,3609014,Sg. Burung,Sabak Bernam,2022-01-10,0.0
1504,SEL,Selangor,3609014,Sg. Burung,Sabak Bernam,2022-01-11,0.0
1505,SEL,Selangor,3609014,Sg. Burung,Sabak Bernam,2022-01-12,0.0
1506,SEL,Selangor,3609012,Parit Satu Sg. Besar,Sabak Bernam,2022-01-07,1.0
1507,SEL,Selangor,3609012,Parit Satu Sg. Besar,Sabak Bernam,2022-01-08,0.0
1508,SEL,Selangor,3609012,Parit Satu Sg. Besar,Sabak Bernam,2022-01-09,0.5
1509,SEL,Selangor,3609012,Parit Satu Sg. Besar,Sabak Bernam,2022-01-10,0.0
1510,SEL,Selangor,3609012,Parit Satu Sg. Besar,Sabak Bernam,2022-01-11,0.0
1511,SEL,Selangor,3609012,Parit Satu Sg. Besar,Sabak Bernam,2022-01-12,0.0
1512,SEL,Selangor,3610014,P/A Sg. Nipah,Sabak Bernam,2022-01-07,0.0
1513,SEL,Selangor,3610014,P/A Sg. Nipah,Sabak Bernam,2022-01-08,5.5
1514,SEL,Selangor,3610014,P/A Sg. Nipah,Sabak Bernam,2022-01-09,0.0
1515,SEL,Selangor,3610014,P/A Sg. Nipah,Sabak Bernam,2022-01-10,0.0
1516,SEL,Selangor,3610014,P/A Sg. Nipah,Sabak Bernam,2022-01-11,0.0
1517,SEL,Selangor,3610014,P/A Sg. Nipah,Sabak Bernam,2022-01-12,0.0
1518,SEL,Selangor,3511002,Tali Air 9 Sg. Panjang,Sabak Bernam,2022-01-07,0.0
1519,SEL,Selangor,3511002,Tali Air 9 Sg. Panjang,Sabak Bernam,2022-01-08,5.5
1520,SEL,Selangor,3511002,Tali Air 9 Sg. Panjang,Sabak Bernam,2022-01-09,0.0
1521,SEL,Selangor,3511002,Tali Air 9 Sg. Panjang,Sabak Bernam,2022-01-10,0.0
1522,SEL,Selangor,3511002,Tali Air 9 Sg. Panjang,Sabak Bernam,2022-01-11,0.0
1523,SEL,Selangor,3511002,Tali Air 9 Sg. Panjang,Sabak Bernam,2022-01-12,0.0
1524,SEL,Selangor,3510001,FDC Sekinchan,Sabak Bernam,2022-01-07,0.0
1525,SEL,Selangor,3510001,FDC Sekinchan,Sabak Bernam,2022-01-08,59.0
1526,SEL,Selangor,3510001,FDC Sekinchan,Sabak Bernam,2022-01-09,0.0
1527,SEL,Selangor,3510001,FDC Sekinchan,Sabak Bernam,2022-01-10,0.0
1528,SEL,Selangor,3510001,FDC Sekinchan,Sabak Bernam,2022-01-11,7.0
1529,SEL,Selangor,3510001,FDC Sekinchan,Sabak Bernam,2022-01-12,0.0
1530,SEL,Selangor,2916110,Pulau Meranti,Sepang,2022-01-07,11.5
1531,SEL,Selangor,2916110,Pulau Meranti,Sepang,2022-01-08,0.5
1532,SEL,Selangor,2916110,Pulau Meranti,Sepang,2022-01-09,0.0
1533,SEL,Selangor,2916110,Pulau Meranti,Sepang,2022-01-10,38.0
1534,SEL,Selangor,2916110,Pulau Meranti,Sepang,2022-01-11,0.0
1535,SEL,Selangor,2916110,Pulau Meranti,Sepang,2022-01-12,0.0
1536,SEL,Selangor,2917002,Kolam Takungan Sg. Merab,Sepang,2022-01-07,2.5
1537,SEL,Selangor,2917002,Kolam Takungan Sg. Merab,Sepang,2022-01-08,0.5
1538,SEL,Selangor,2917002,Kolam Takungan Sg. Merab,Sepang,2022-01-09,0.0
1539,SEL,Selangor,2917002,Kolam Takungan Sg. Merab,Sepang,2022-01-10,0.0
1540,SEL,Selangor,2917002,Kolam Takungan Sg. Merab,Sepang,2022-01-11,0.0
1541,SEL,Selangor,2917002,Kolam Takungan Sg. Merab,Sepang,2022-01-12,0.0
1542,SEL,Selangor,2817003,Jenderam Hilir,Sepang,2022-01-07,5.5
1543,SEL,Selangor,2817003,Jenderam Hilir,Sepang,2022-01-08,0.0
1544,SEL,Selangor,2817003,Jenderam Hilir,Sepang,2022-01-09,0.0
1545,SEL,Selangor,2817003,Jenderam Hilir,Sepang,2022-01-10,0.0
1546,SEL,Selangor,2817003,Jenderam Hilir,Sepang,2022-01-11,0.0
1547,SEL,Selangor,2817003,Jenderam Hilir,Sepang,2022-01-12,0.0
1548,SEL,Selangor,2817004,Jenderam Hulu,Sepang,2022-01-07,22.0
1549,SEL,Selangor,2817004,Jenderam Hulu,Sepang,2022-01-08,3.5
1550,SEL,Selangor,2817004,Jenderam Hulu,Sepang,2022-01-09,0.0
1551,SEL,Selangor,2817004,Jenderam Hulu,Sepang,2022-01-10,0.0
1552,SEL,Selangor,2817004,Jenderam Hulu,Sepang,2022-01-11,0.0
1553,SEL,Selangor,2817004,Jenderam Hulu,Sepang,2022-01-12,0.0
1554,SEL,Selangor,2915001,Puncak Niaga Putrajaya,Sepang,2022-01-07,1.5
1555,SEL,Selangor,2915001,Puncak Niaga Putrajaya,Sepang,2022-01-08,1.5
1556,SEL,Selangor,2915001,Puncak Niaga Putrajaya,Sepang,2022-01-09,0.5
1557,SEL,Selangor,2915001,Puncak Niaga Putrajaya,Sepang,2022-01-10,2.5
1558,SEL,Selangor,2915001,Puncak Niaga Putrajaya,Sepang,2022-01-11,0.0
1559,SEL,Selangor,2915001,Puncak Niaga Putrajaya,Sepang,2022-01-12,0.0
1560,SEL,Selangor,2717114,Ladang Bute,Sepang,2022-01-07,0.0
1561,SEL,Selangor,2717114,Ladang Bute,Sepang,2022-01-08,0.0
1562,SEL,Selangor,2717114,Ladang Bute,Sepang,2022-01-09,0.0
1563,SEL,Selangor,2717114,Ladang Bute,Sepang,2022-01-10,0.0
1564,SEL,Selangor,2717114,Ladang Bute,Sepang,2022-01-11,0.0
1565,SEL,Selangor,2717114,Ladang Bute,Sepang,2022-01-12,0.0
1566,SEL,Selangor,2717120,Taman Desa Merpati,Sepang,2022-01-07,0.0
1567,SEL,Selangor,2717120,Taman Desa Merpati,Sepang,2022-01-08,0.0
1568,SEL,Selangor,2717120,Taman Desa Merpati,Sepang,2022-01-09,0.0
1569,SEL,Selangor,2717120,Taman Desa Merpati,Sepang,2022-01-10,0.0
1570,SEL,Selangor,2717120,Taman Desa Merpati,Sepang,2022-01-11,0.0
1571,SEL,Selangor,2717120,Taman Desa Merpati,Sepang,2022-01-12,0.0
1572,SEL,Selangor,2717134,Kg. Salak Tinggi,Sepang,2022-01-07,1.5
1573,SEL,Selangor,2717134,Kg. Salak Tinggi,Sepang,2022-01-08,0.0
1574,SEL,Selangor,2717134,Kg. Salak Tinggi,Sepang,2022-01-09,0.0
1575,SEL,Selangor,2717134,Kg. Salak Tinggi,Sepang,2022-01-10,0.0
1576,SEL,Selangor,2717134,Kg. Salak Tinggi,Sepang,2022-01-11,0.0
1577,SEL,Selangor,2717134,Kg. Salak Tinggi,Sepang,2022-01-12,0.0
1578,SEL,Selangor,2816041,Dengkil,Sepang,2022-01-07,7.0
1579,SEL,Selangor,2816041,Dengkil,Sepang,2022-01-08,0.0
1580,SEL,Selangor,2816041,Dengkil,Sepang,2022-01-09,0.0
1581,SEL,Selangor,2816041,Dengkil,Sepang,2022-01-10,0.0
1582,SEL,Selangor,2816041,Dengkil,Sepang,2022-01-11,0.0
1583,SEL,Selangor,2816041,Dengkil,Sepang,2022-01-12,0.0
1584,SEL,Selangor,2616137,Agrotek Sepang,Sepang,2022-01-07,0.0
1585,SEL,Selangor,2616137,Agrotek Sepang,Sepang,2022-01-08,0.0
1586,SEL,Selangor,2616137,Agrotek Sepang,Sepang,2022-01-09,0.0
1587,SEL,Selangor,2616137,Agrotek Sepang,Sepang,2022-01-10,0.0
1588,SEL,Selangor,2616137,Agrotek Sepang,Sepang,2022-01-11,0.0
1589,SEL,Selangor,2616137,Agrotek Sepang,Sepang,2022-01-12,0.0
1590,SEL,Selangor,2517001,Pintu Air Sg. Pelek,Sepang,2022-01-07,0.0
1591,SEL,Selangor,2517001,Pintu Air Sg. Pelek,Sepang,2022-01-08,0.0
1592,SEL,Selangor,2517001,Pintu Air Sg. Pelek,Sepang,2022-01-09,0.0
1593,SEL,Selangor,2517001,Pintu Air Sg. Pelek,Sepang,2022-01-10,0.0
1594,SEL,Selangor,2517001,Pintu Air Sg. Pelek,Sepang,2022-01-11,0.0
1595,SEL,Selangor,2517001,Pintu Air Sg. Pelek,Sepang,2022-01-12,0.0
1596,SEL,Selangor,2617001,Bagan Lalang,Sepang,2022-01-07,0.0
1597,SEL,Selangor,2617001,Bagan Lalang,Sepang,2022-01-08,0.0
1598,SEL,Selangor,2617001,Bagan Lalang,Sepang,2022-01-09,0.0
1599,SEL,Selangor,2617001,Bagan Lalang,Sepang,2022-01-10,0.0
1600,SEL,Selangor,2617001,Bagan Lalang,Sepang,2022-01-11,1.0
1601,SEL,Selangor,2617001,Bagan Lalang,Sepang,2022-01-12,0.0
1602,SEL,Selangor,2617136,Pintu Air Tanjung Rhu,Sepang,2022-01-07,0.0
1603,SEL,Selangor,2617136,Pintu Air Tanjung Rhu,Sepang,2022-01-08,0.0
1604,SEL,Selangor,2617136,Pintu Air Tanjung Rhu,Sepang,2022-01-09,0.0
1605,SEL,Selangor,2617136,Pintu Air Tanjung Rhu,Sepang,2022-01-10,0.0
1606,SEL,Selangor,2617136,Pintu Air Tanjung Rhu,Sepang,2022-01-11,1.0
1607,SEL,Selangor,2617136,Pintu Air Tanjung Rhu,Sepang,2022-01-12,0.0
1608,WLH,Wilayah Persekutuan Kuala Lumpur,3317004,Genting Sempah,Bentong (WPKL),2022-01-07,0.0
1609,WLH,Wilayah Persekutuan Kuala Lumpur,3317004,Genting Sempah,Bentong (WPKL),2022-01-08,0.5
1610,WLH,Wilayah Persekutuan Kuala Lumpur,3317004,Genting Sempah,Bentong (WPKL),2022-01-09,0.0
1611,WLH,Wilayah Persekutuan Kuala Lumpur,3317004,Genting Sempah,Bentong (WPKL),2022-01-10,0.0
1612,WLH,Wilayah Persekutuan Kuala Lumpur,3317004,Genting Sempah,Bentong (WPKL),2022-01-11,0.0
1613,WLH,Wilayah Persekutuan Kuala Lumpur,3317004,Genting Sempah,Bentong (WPKL),2022-01-12,0.0
1614,WLH,Wilayah Persekutuan Kuala Lumpur,3216001,Kg. Sg. Tua Batu Dam,Gombak (WPKL),2022-01-07,0.5
1615,WLH,Wilayah Persekutuan Kuala Lumpur,3216001,Kg. Sg. Tua Batu Dam,Gombak (WPKL),2022-01-08,0.5
1616,WLH,Wilayah Persekutuan Kuala Lumpur,3216001,Kg. Sg. Tua Batu Dam,Gombak (WPKL),2022-01-09,0.0
1617,WLH,Wilayah Persekutuan Kuala Lumpur,3216001,Kg. Sg. Tua Batu Dam,Gombak (WPKL),2022-01-10,0.0
1618,WLH,Wilayah Persekutuan Kuala Lumpur,3216001,Kg. Sg. Tua Batu Dam,Gombak (WPKL),2022-01-11,0.0
1619,WLH,Wilayah Persekutuan Kuala Lumpur,3216001,Kg. Sg. Tua Batu Dam,Gombak (WPKL),2022-01-12,0.0
1620,WLH,Wilayah Persekutuan Kuala Lumpur,3216005,Empangan Batu,Gombak (WPKL),2022-01-07,0.0
1621,WLH,Wilayah Persekutuan Kuala Lumpur,3216005,Empangan Batu,Gombak (WPKL),2022-01-08,1.5
1622,WLH,Wilayah Persekutuan Kuala Lumpur,3216005,Empangan Batu,Gombak (WPKL),2022-01-09,0.0
1623,WLH,Wilayah Persekutuan Kuala Lumpur,3216005,Empangan Batu,Gombak (WPKL),2022-01-10,0.0
1624,WLH,Wilayah Persekutuan Kuala Lumpur,3216005,Empangan Batu,Gombak (WPKL),2022-01-11,0.0
1625,WLH,Wilayah Persekutuan Kuala Lumpur,3216005,Empangan Batu,Gombak (WPKL),2022-01-12,0.0
1626,WLH,Wilayah Persekutuan Kuala Lumpur,3217001,Gombak KM. 16,Gombak (WPKL),2022-01-07,0.0
1627,WLH,Wilayah Persekutuan Kuala Lumpur,3217001,Gombak KM. 16,Gombak (WPKL),2022-01-08,0.0
1628,WLH,Wilayah Persekutuan Kuala Lumpur,3217001,Gombak KM. 16,Gombak (WPKL),2022-01-09,0.5
1629,WLH,Wilayah Persekutuan Kuala Lumpur,3217001,Gombak KM. 16,Gombak (WPKL),2022-01-10,0.5
1630,WLH,Wilayah Persekutuan Kuala Lumpur,3217001,Gombak KM. 16,Gombak (WPKL),2022-01-11,0.0
1631,WLH,Wilayah Persekutuan Kuala Lumpur,3217001,Gombak KM. 16,Gombak (WPKL),2022-01-12,0.0
1632,WLH,Wilayah Persekutuan Kuala Lumpur,3117180,Gombak Simpang 3,Gombak (WPKL),2022-01-07,0.0
1633,WLH,Wilayah Persekutuan Kuala Lumpur,3117180,Gombak Simpang 3,Gombak (WPKL),2022-01-08,0.0
1634,WLH,Wilayah Persekutuan Kuala Lumpur,3117180,Gombak Simpang 3,Gombak (WPKL),2022-01-09,0.0
1635,WLH,Wilayah Persekutuan Kuala Lumpur,3117180,Gombak Simpang 3,Gombak (WPKL),2022-01-10,0.0
1636,WLH,Wilayah Persekutuan Kuala Lumpur,3117180,Gombak Simpang 3,Gombak (WPKL),2022-01-11,0.0
1637,WLH,Wilayah Persekutuan Kuala Lumpur,3117180,Gombak Simpang 3,Gombak (WPKL),2022-01-12,0.0
1638,WLH,Wilayah Persekutuan Kuala Lumpur,3217003,Gombak KM. 11,Gombak (WPKL),2022-01-07,0.0
1639,WLH,Wilayah Persekutuan Kuala Lumpur,3217003,Gombak KM. 11,Gombak (WPKL),2022-01-08,0.0
1640,WLH,Wilayah Persekutuan Kuala Lumpur,3217003,Gombak KM. 11,Gombak (WPKL),2022-01-09,0.0
1641,WLH,Wilayah Persekutuan Kuala Lumpur,3217003,Gombak KM. 11,Gombak (WPKL),2022-01-10,0.0
1642,WLH,Wilayah Persekutuan Kuala Lumpur,3217003,Gombak KM. 11,Gombak (WPKL),2022-01-11,0.0
1643,WLH,Wilayah Persekutuan Kuala Lumpur,3217003,Gombak KM. 11,Gombak (WPKL),2022-01-12,0.0
1644,WLH,Wilayah Persekutuan Kuala Lumpur,3117082,Gombak Barrage,Gombak (WPKL),2022-01-07,0.0
1645,WLH,Wilayah Persekutuan Kuala Lumpur,3117082,Gombak Barrage,Gombak (WPKL),2022-01-08,0.0
1646,WLH,Wilayah Persekutuan Kuala Lumpur,3117082,Gombak Barrage,Gombak (WPKL),2022-01-09,0.0
1647,WLH,Wilayah Persekutuan Kuala Lumpur,3117082,Gombak Barrage,Gombak (WPKL),2022-01-10,0.0
1648,WLH,Wilayah Persekutuan Kuala Lumpur,3117082,Gombak Barrage,Gombak (WPKL),2022-01-11,0.0
1649,WLH,Wilayah Persekutuan Kuala Lumpur,3117082,Gombak Barrage,Gombak (WPKL),2022-01-12,0.0
1650,WLH,Wilayah Persekutuan Kuala Lumpur,3217004,Pulau Kuala Seleh,Gombak (WPKL),2022-01-07,0.0
1651,WLH,Wilayah Persekutuan Kuala Lumpur,3217004,Pulau Kuala Seleh,Gombak (WPKL),2022-01-08,0.0
1652,WLH,Wilayah Persekutuan Kuala Lumpur,3217004,Pulau Kuala Seleh,Gombak (WPKL),2022-01-09,0.0
1653,WLH,Wilayah Persekutuan Kuala Lumpur,3217004,Pulau Kuala Seleh,Gombak (WPKL),2022-01-10,0.0
1654,WLH,Wilayah Persekutuan Kuala Lumpur,3217004,Pulau Kuala Seleh,Gombak (WPKL),2022-01-11,0.0
1655,WLH,Wilayah Persekutuan Kuala Lumpur,3217004,Pulau Kuala Seleh,Gombak (WPKL),2022-01-12,3.0
1656,WLH,Wilayah Persekutuan Kuala Lumpur,3217002,Empangan Klang Gate,Gombak (WPKL),2022-01-07,0.0
1657,WLH,Wilayah Persekutuan Kuala Lumpur,3217002,Empangan Klang Gate,Gombak (WPKL),2022-01-08,0.0
1658,WLH,Wilayah Persekutuan Kuala Lumpur,3217002,Empangan Klang Gate,Gombak (WPKL),2022-01-09,0.0
1659,WLH,Wilayah Persekutuan Kuala Lumpur,3217002,Empangan Klang Gate,Gombak (WPKL),2022-01-10,0.0
1660,WLH,Wilayah Persekutuan Kuala Lumpur,3217002,Empangan Klang Gate,Gombak (WPKL),2022-01-11,0.0
1661,WLH,Wilayah Persekutuan Kuala Lumpur,3217002,Empangan Klang Gate,Gombak (WPKL),2022-01-12,0.0
1662,WLH,Wilayah Persekutuan Kuala Lumpur,3217117,Lembah Jaya,Hulu Langat (WPKL),2022-01-07,0.0
1663,WLH,Wilayah Persekutuan Kuala Lumpur,3217117,Lembah Jaya,Hulu Langat (WPKL),2022-01-08,0.0
1664,WLH,Wilayah Persekutuan Kuala Lumpur,3217117,Lembah Jaya,Hulu Langat (WPKL),2022-01-09,0.0
1665,WLH,Wilayah Persekutuan Kuala Lumpur,3217117,Lembah Jaya,Hulu Langat (WPKL),2022-01-10,0.0
1666,WLH,Wilayah Persekutuan Kuala Lumpur,3217117,Lembah Jaya,Hulu Langat (WPKL),2022-01-11,0.0
1667,WLH,Wilayah Persekutuan Kuala Lumpur,3217117,Lembah Jaya,Hulu Langat (WPKL),2022-01-12,0.0
1668,WLH,Wilayah Persekutuan Kuala Lumpur,3117003,Pandan Indah,Hulu Langat (WPKL),2022-01-07,0.0
1669,WLH,Wilayah Persekutuan Kuala Lumpur,3117003,Pandan Indah,Hulu Langat (WPKL),2022-01-08,0.0
1670,WLH,Wilayah Persekutuan Kuala Lumpur,3117003,Pandan Indah,Hulu Langat (WPKL),2022-01-09,0.0
1671,WLH,Wilayah Persekutuan Kuala Lumpur,3117003,Pandan Indah,Hulu Langat (WPKL),2022-01-10,0.0
1672,WLH,Wilayah Persekutuan Kuala Lumpur,3117003,Pandan Indah,Hulu Langat (WPKL),2022-01-11,0.0
1673,WLH,Wilayah Persekutuan Kuala Lumpur,3117003,Pandan Indah,Hulu Langat (WPKL),2022-01-12,0.0
1674,WLH,Wilayah Persekutuan Kuala Lumpur,3216007,Taman Ehsan,Kuala Lumpur,2022-01-07,13.5
1675,WLH,Wilayah Persekutuan Kuala Lumpur,3216007,Taman Ehsan,Kuala Lumpur,2022-01-08,1.5
1676,WLH,Wilayah Persekutuan Kuala Lumpur,3216007,Taman Ehsan,Kuala Lumpur,2022-01-09,0.0
1677,WLH,Wilayah Persekutuan Kuala Lumpur,3216007,Taman Ehsan,Kuala Lumpur,2022-01-10,0.5
1678,WLH,Wilayah Persekutuan Kuala Lumpur,3216007,Taman Ehsan,Kuala Lumpur,2022-01-11,0.0
1679,WLH,Wilayah Persekutuan Kuala Lumpur,3216007,Taman Ehsan,Kuala Lumpur,2022-01-12,0.0
1680,WLH,Wilayah Persekutuan Kuala Lumpur,3216064,Jinjang,Kuala Lumpur,2022-01-07,0.0
1681,WLH,Wilayah Persekutuan Kuala Lumpur,3216064,Jinjang,Kuala Lumpur,2022-01-08,0.0
1682,WLH,Wilayah Persekutuan Kuala Lumpur,3216064,Jinjang,Kuala Lumpur,2022-01-09,0.0
1683,WLH,Wilayah Persekutuan Kuala Lumpur,3216064,Jinjang,Kuala Lumpur,2022-01-10,0.0
1684,WLH,Wilayah Persekutuan Kuala Lumpur,3216064,Jinjang,Kuala Lumpur,2022-01-11,0.0
1685,WLH,Wilayah Persekutuan Kuala Lumpur,3216064,Jinjang,Kuala Lumpur,2022-01-12,0.0
1686,WLH,Wilayah Persekutuan Kuala Lumpur,3116006,Ladang Edinburgh,Kuala Lumpur,2022-01-07,66.5
1687,WLH,Wilayah Persekutuan Kuala Lumpur,3116006,Ladang Edinburgh,Kuala Lumpur,2022-01-08,6.5
1688,WLH,Wilayah Persekutuan Kuala Lumpur,3116006,Ladang Edinburgh,Kuala Lumpur,2022-01-09,0.0
1689,WLH,Wilayah Persekutuan Kuala Lumpur,3116006,Ladang Edinburgh,Kuala Lumpur,2022-01-10,7.5
1690,WLH,Wilayah Persekutuan Kuala Lumpur,3116006,Ladang Edinburgh,Kuala Lumpur,2022-01-11,0.0
1691,WLH,Wilayah Persekutuan Kuala Lumpur,3116006,Ladang Edinburgh,Kuala Lumpur,2022-01-12,0.0
1692,WLH,Wilayah Persekutuan Kuala Lumpur,3117006,Kolam Takungan Batu,Kuala Lumpur,2022-01-07,0.0
1693,WLH,Wilayah Persekutuan Kuala Lumpur,3117006,Kolam Takungan Batu,Kuala Lumpur,2022-01-08,1.5
1694,WLH,Wilayah Persekutuan Kuala Lumpur,3117006,Kolam Takungan Batu,Kuala Lumpur,2022-01-09,0.5
1695,WLH,Wilayah Persekutuan Kuala Lumpur,3117006,Kolam Takungan Batu,Kuala Lumpur,2022-01-10,0.0
1696,WLH,Wilayah Persekutuan Kuala Lumpur,3117006,Kolam Takungan Batu,Kuala Lumpur,2022-01-11,0.0
1697,WLH,Wilayah Persekutuan Kuala Lumpur,3117006,Kolam Takungan Batu,Kuala Lumpur,2022-01-12,0.0
1698,WLH,Wilayah Persekutuan Kuala Lumpur,3116034,Sentul,Kuala Lumpur,2022-01-07,1.0
1699,WLH,Wilayah Persekutuan Kuala Lumpur,3116034,Sentul,Kuala Lumpur,2022-01-08,0.0
1700,WLH,Wilayah Persekutuan Kuala Lumpur,3116034,Sentul,Kuala Lumpur,2022-01-09,0.0
1701,WLH,Wilayah Persekutuan Kuala Lumpur,3116034,Sentul,Kuala Lumpur,2022-01-10,1.5
1702,WLH,Wilayah Persekutuan Kuala Lumpur,3116034,Sentul,Kuala Lumpur,2022-01-11,0.5
1703,WLH,Wilayah Persekutuan Kuala Lumpur,3116034,Sentul,Kuala Lumpur,2022-01-12,0.0
1704,WLH,Wilayah Persekutuan Kuala Lumpur,3116004,JPS Wilayah,Kuala Lumpur,2022-01-07,19.5
1705,WLH,Wilayah Persekutuan Kuala Lumpur,3116004,JPS Wilayah,Kuala Lumpur,2022-01-08,0.0
1706,WLH,Wilayah Persekutuan Kuala Lumpur,3116004,JPS Wilayah,Kuala Lumpur,2022-01-09,0.0
1707,WLH,Wilayah Persekutuan Kuala Lumpur,3116004,JPS Wilayah,Kuala Lumpur,2022-01-10,15.0
1708,WLH,Wilayah Persekutuan Kuala Lumpur,3116004,JPS Wilayah,Kuala Lumpur,2022-01-11,0.0
1709,WLH,Wilayah Persekutuan Kuala Lumpur,3116004,JPS Wilayah,Kuala Lumpur,2022-01-12,0.0
1710,WLH,Wilayah Persekutuan Kuala Lumpur,3117005,Air Panas,Kuala Lumpur,2022-01-07,0.0
1711,WLH,Wilayah Persekutuan Kuala Lumpur,3117005,Air Panas,Kuala Lumpur,2022-01-08,0.0
1712,WLH,Wilayah Persekutuan Kuala Lumpur,3117005,Air Panas,Kuala Lumpur,2022-01-09,0.0
1713,WLH,Wilayah Persekutuan Kuala Lumpur,3117005,Air Panas,Kuala Lumpur,2022-01-10,0.0
1714,WLH,Wilayah Persekutuan Kuala Lumpur,3117005,Air Panas,Kuala Lumpur,2022-01-11,0.0
1715,WLH,Wilayah Persekutuan Kuala Lumpur,3117005,Air Panas,Kuala Lumpur,2022-01-12,0.0
1716,WLH,Wilayah Persekutuan Kuala Lumpur,3117403,Jln. Tun Razak (Sg. Bunus),Kuala Lumpur,2022-01-07,0.0
1717,WLH,Wilayah Persekutuan Kuala Lumpur,3117403,Jln. Tun Razak (Sg. Bunus),Kuala Lumpur,2022-01-08,0.0
1718,WLH,Wilayah Persekutuan Kuala Lumpur,3117403,Jln. Tun Razak (Sg. Bunus),Kuala Lumpur,2022-01-09,0.0
1719,WLH,Wilayah Persekutuan Kuala Lumpur,3117403,Jln. Tun Razak (Sg. Bunus),Kuala Lumpur,2022-01-10,1.0
1720,WLH,Wilayah Persekutuan Kuala Lumpur,3117403,Jln. Tun Razak (Sg. Bunus),Kuala Lumpur,2022-01-11,0.0
1721,WLH,Wilayah Persekutuan Kuala Lumpur,3117403,Jln. Tun Razak (Sg. Bunus),Kuala Lumpur,2022-01-12,0.0
1722,WLH,Wilayah Persekutuan Kuala Lumpur,3117070,JPS Ampang,Kuala Lumpur,2022-01-07,0.0
1723,WLH,Wilayah Persekutuan Kuala Lumpur,3117070,JPS Ampang,Kuala Lumpur,2022-01-08,13.5
1724,WLH,Wilayah Persekutuan Kuala Lumpur,3117070,JPS Ampang,Kuala Lumpur,2022-01-09,0.0
1725,WLH,Wilayah Persekutuan Kuala Lumpur,3117070,JPS Ampang,Kuala Lumpur,2022-01-10,0.5
1726,WLH,Wilayah Persekutuan Kuala Lumpur,3117070,JPS Ampang,Kuala Lumpur,2022-01-11,0.0
1727,WLH,Wilayah Persekutuan Kuala Lumpur,3117070,JPS Ampang,Kuala Lumpur,2022-01-12,0.0
1728,WLH,Wilayah Persekutuan Kuala Lumpur,3114005,Lembah Keramat,Kuala Lumpur,2022-01-07,0.0
1729,WLH,Wilayah Persekutuan Kuala Lumpur,3114005,Lembah Keramat,Kuala Lumpur,2022-01-08,7.5
1730,WLH,Wilayah Persekutuan Kuala Lumpur,3114005,Lembah Keramat,Kuala Lumpur,2022-01-09,0.0
1731,WLH,Wilayah Persekutuan Kuala Lumpur,3114005,Lembah Keramat,Kuala Lumpur,2022-01-10,0.0
1732,WLH,Wilayah Persekutuan Kuala Lumpur,3114005,Lembah Keramat,Kuala Lumpur,2022-01-11,0.0
1733,WLH,Wilayah Persekutuan Kuala Lumpur,3114005,Lembah Keramat,Kuala Lumpur,2022-01-12,0.0
1734,WLH,Wilayah Persekutuan Kuala Lumpur,3114114,Kg. Berembang (SMART),Kuala Lumpur,2022-01-07,0.0
1735,WLH,Wilayah Persekutuan Kuala Lumpur,3114114,Kg. Berembang (SMART),Kuala Lumpur,2022-01-08,2.5
1736,WLH,Wilayah Persekutuan Kuala Lumpur,3114114,Kg. Berembang (SMART),Kuala Lumpur,2022-01-09,0.0
1737,WLH,Wilayah Persekutuan Kuala Lumpur,3114114,Kg. Berembang (SMART),Kuala Lumpur,2022-01-10,0.0
1738,WLH,Wilayah Persekutuan Kuala Lumpur,3114114,Kg. Berembang (SMART),Kuala Lumpur,2022-01-11,0.0
1739,WLH,Wilayah Persekutuan Kuala Lumpur,3114114,Kg. Berembang (SMART),Kuala Lumpur,2022-01-12,0.0
1740,WLH,Wilayah Persekutuan Kuala Lumpur,3116074,Leboh Pasar,Kuala Lumpur,2022-01-07,12.0
1741,WLH,Wilayah Persekutuan Kuala Lumpur,3116074,Leboh Pasar,Kuala Lumpur,2022-01-08,0.0
1742,WLH,Wilayah Persekutuan Kuala Lumpur,3116074,Leboh Pasar,Kuala Lumpur,2022-01-09,0.0
1743,WLH,Wilayah Persekutuan Kuala Lumpur,3116074,Leboh Pasar,Kuala Lumpur,2022-01-10,13.0
1744,WLH,Wilayah Persekutuan Kuala Lumpur,3116074,Leboh Pasar,Kuala Lumpur,2022-01-11,0.0
1745,WLH,Wilayah Persekutuan Kuala Lumpur,3116074,Leboh Pasar,Kuala Lumpur,2022-01-12,0.0
